MA-Berkshire,0.14240843483,9.53306619559
MA-Berkshire,0.148475137936,9.53318667549
MA-Berkshire,0.15796428677,9.53337512244
MA-Berkshire,0.158494338611,9.53338564885
MA-Berkshire,0.173605029429,9.53368573516
MA-Berkshire,0.185797001875,9.53392785804
MA-Berkshire,0.185797001876,9.53392785804
MA-Berkshire,0.196266415626,9.53413577227
MA-Berkshire,0.20161932093,9.53424207672
MA-Berkshire,0.202000268854,9.53424964204
MA-Berkshire,0.205029333699,9.53430979686
MA-Berkshire,0.209168972321,9.53439200679
MA-Berkshire,0.216888103478,9.5345453026
MA-Berkshire,0.216705638229,9.54640154374
MA-Berkshire,0.224580567623,9.54682001379
MA-Berkshire,0.239435023586,9.54569168314
MA-Berkshire,0.238852550201,9.54702801802
MA-Berkshire,0.238167920892,9.54769541621
MA-Berkshire,0.238873473704,9.54857851109
MA-Berkshire,0.238900858876,9.54888590196
MA-Berkshire,0.238718701325,9.5494563751
MA-Berkshire,0.23790237703,9.55024623732
MA-Berkshire,0.235272169689,9.5510004065
MA-Berkshire,0.234629079687,9.55100194499
MA-Berkshire,0.232765349474,9.55058409034
MA-Berkshire,0.231718558953,9.55069116944
MA-Berkshire,0.231185625037,9.55173672917
MA-Berkshire,0.231177317176,9.55363646011
MA-Berkshire,0.22935266468,9.55351830386
MA-Berkshire,0.22728677651,9.55385615689
MA-Berkshire,0.227067695131,9.55399708283
MA-Berkshire,0.227335392883,9.55505925828
MA-Berkshire,0.226677533349,9.55517218366
MA-Berkshire,0.225199964836,9.55527833966
MA-Berkshire,0.225591357412,9.5558060427
MA-Berkshire,0.227661553363,9.55743038343
MA-Berkshire,0.229759442184,9.55808393518
MA-Berkshire,0.23130501208,9.55924426648
MA-Berkshire,0.231686250603,9.55913872587
MA-Berkshire,0.232848735785,9.55837840271
MA-Berkshire,0.233544442242,9.55822332263
MA-Berkshire,0.234841083999,9.55820178373
MA-Berkshire,0.235165090588,9.55799070252
MA-Berkshire,0.235298631766,9.55770915833
MA-Berkshire,0.237071590902,9.55742053708
MA-Berkshire,0.237786990068,9.55799039482
MA-Berkshire,0.237539600421,9.55973535339
MA-Berkshire,0.23755898543,9.5612129219
MA-Berkshire,0.238454080558,9.56233817555
MA-Berkshire,0.238979937407,9.56516684847
MA-Berkshire,0.239043938709,9.56542777685
MA-Berkshire,0.237910684891,9.56913708306
MA-Berkshire,0.231511170119,9.59153107699
MA-Berkshire,0.230353915813,9.59592378171
MA-Berkshire,0.233612135927,9.59644779237
MA-Berkshire,0.230279145062,9.60943359494
MA-Berkshire,0.229808058558,9.61140809664
MA-Berkshire,0.229798827601,9.61147855961
MA-Berkshire,0.228315105116,9.61782238094
MA-Berkshire,0.22796248256,9.61897286588
MA-Berkshire,0.227529858377,9.61893809594
MA-Berkshire,0.226118137357,9.62442959224
MA-Berkshire,0.224075634277,9.63237067683
MA-Berkshire,0.223982093913,9.63274022281
MA-Berkshire,0.221106958514,9.6432758217
MA-Berkshire,0.220334019717,9.64573710253
MA-Berkshire,0.203653988163,9.64288689071
MA-Berkshire,0.202821663542,9.64546171231
MA-Berkshire,0.204126920858,9.65804719905
MA-Berkshire,0.204462004596,9.66121649428
MA-Berkshire,0.204730010047,9.6615337315
MA-Berkshire,0.205574027213,9.66197004807
MA-Berkshire,0.209641494555,9.66383500908
MA-Berkshire,0.211433531002,9.66403255155
MA-Berkshire,0.211793538324,9.66447563749
MA-Berkshire,0.211679689855,9.66498241703
MA-Berkshire,0.211906771396,9.66572120128
MA-Berkshire,0.213840041485,9.66719230813
MA-Berkshire,0.214731136532,9.66763600946
MA-Berkshire,0.215773619273,9.66786155251
MA-Berkshire,0.217830891884,9.66772862673
MA-Berkshire,0.218732140983,9.6669830731
MA-Berkshire,0.219395539091,9.66738431203
MA-Berkshire,0.22060787144,9.6687006465
MA-Berkshire,0.22117649839,9.6688489572
MA-Berkshire,0.222096209403,9.66862402955
MA-Berkshire,0.22207743979,9.66817386655
MA-Berkshire,0.223330080652,9.66679537698
MA-Berkshire,0.223819013673,9.66648060134
MA-Berkshire,0.223486391523,9.68102305096
MA-Berkshire,0.223478699059,9.68128859482
MA-Berkshire,0.223367312178,9.68533083088
MA-Berkshire,0.22262452784,9.68525390624
MA-Berkshire,0.221483889257,9.68920414043
MA-Berkshire,0.213861272686,9.71580898922
MA-Berkshire,0.213480034163,9.71718163252
MA-Berkshire,0.213148950506,9.71837304137
MA-Berkshire,0.202037647596,9.71698193616
MA-Berkshire,0.202280114066,9.7175308704
MA-Berkshire,0.202270575411,9.71793210933
MA-Berkshire,0.201835797337,9.71843858117
MA-Berkshire,0.202316422497,9.71946844827
MA-Berkshire,0.202715199838,9.71984568671
MA-Berkshire,0.202847510222,9.72036631268
MA-Berkshire,0.202857048877,9.72090109279
MA-Berkshire,0.20263981369,9.72112632814
MA-Berkshire,0.202516734263,9.72159803004
MA-Berkshire,0.202611505422,9.72218911898
MA-Berkshire,0.203372136276,9.72376730493
MA-Berkshire,0.203520139287,9.72425193017
MA-Berkshire,0.204947552933,9.72559318822
MA-Berkshire,0.205183865432,9.72622673957
MA-Berkshire,0.204900167354,9.7266698255
MA-Berkshire,0.204323540242,9.72715537384
MA-Berkshire,0.202792432178,9.72751445806
MA-Berkshire,0.201639485652,9.72818985642
MA-Berkshire,0.20089331663,9.73016035803
MA-Berkshire,0.201194861225,9.73124807246
MA-Berkshire,0.201456405006,9.73361181284
MA-Berkshire,0.204940783565,9.74091134592
MA-Berkshire,0.205267559442,9.74103904082
